"Ô¶¾°","1","1","1#545-100nm","1","2021-11-10 11:12:58",0,0,545,20,100,1
568.4199,-6.836426,3.186,0,0,0,0,3690
0,1
129.8823,2.925,31845
128.9668,2.925,31854
128.0513,2.925,31863
127.4409,2.925,31872
124.9995,2.925,31881
123.1685,2.916,31890
122.5581,2.916,31899
120.1167,2.916,31908
118.2856,2.916,31917
115.2339,2.916,31926
114.3184,2.916,31935
112.1821,2.916,31944
110.3511,2.916,31953
109.4355,2.916,31962
107.9097,2.916,31971
107.9097,2.916,31980
105.4683,2.916,31989
105.4683,2.916,31998
105.1631,2.916,32007
105.4683,2.916,32016
103.0269,2.916,32025
103.0269,2.916,32034
103.0269,2.916,32043
102.4165,2.916,32052
100.5854,2.916,32061
100.5854,2.916,32070
99.9751,2.916,32079
99.36475,2.916,32088
97.53369,2.916,32097
95.70264,2.907,32106
95.70264,2.907,32115
95.70264,2.907,32124
95.70264,2.907,32133
94.78711,2.907,32142
93.26123,2.907,32151
93.26123,2.907,32160
92.65088,2.907,32169
90.81982,2.907,32178
90.81982,2.907,32187
89.9043,2.907,32196
88.98877,2.907,32205
85.93701,2.907,32214
85.93701,2.907,32223
85.93701,2.907,32232
85.32666,2.907,32241
84.10596,2.907,32250
83.49561,2.907,32259
82.88525,2.907,32268
81.0542,2.907,32277
81.0542,2.907,32286
81.0542,2.907,32295
80.44385,2.907,32304
79.8335,2.907,32313
78.61279,2.907,32322
76.17139,2.907,32331
76.17139,2.907,32340
76.17139,2.907,32349
75.86621,2.907,32358
75.86621,2.907,32367
74.95068,2.907,32376
73.11963,2.907,32385
71.28857,2.907,32394
70.37305,2.907,32403
68.84717,2.907,32412
68.84717,2.907,32421
68.54199,2.907,32430
66.40576,2.907,32439
66.40576,2.907,32448
66.40576,2.907,32457
65.79541,2.907,32466
65.49023,2.907,32475
63.354,2.907,32484
63.354,2.907,32493
63.354,2.898,32502
61.52295,2.898,32511
61.52295,2.898,32520
60.60742,2.898,32529
59.08154,2.898,32538
58.47119,2.898,32547
56.64014,2.898,32556
56.64014,2.898,32565
55.72461,2.898,32574
54.80908,2.898,32583
54.19873,2.898,32592
53.58838,2.898,32601
51.75732,2.898,32610
51.45215,2.898,32619
50.53662,2.898,32628
50.8418,2.898,32637
50.53662,2.898,32646
49.31592,2.898,32655
49.31592,2.898,32664
46.87451,2.898,32673
46.87451,2.898,32682
46.87451,2.898,32691
46.56934,2.898,32700
45.95898,2.898,32709
44.43311,2.898,32718
41.9917,2.898,32727
41.9917,2.898,32736
41.9917,2.898,32745
41.68652,2.898,32754
40.771,2.898,32763
39.55029,2.898,32772
39.55029,2.898,32781
38.63477,2.898,32790
37.10889,2.898,32799
37.10889,2.898,32808
36.80371,2.898,32817
36.49854,2.898,32826
36.19336,2.898,32835
34.66748,2.889,32844
32.22607,2.889,32853
32.22607,2.889,32862
32.22607,2.889,32871
32.22607,2.889,32880
32.22607,2.889,32889
31.00537,2.889,32898
30.39502,2.889,32907
29.78467,2.889,32916
27.34326,2.889,32925
27.34326,2.889,32934
26.42773,2.889,32943
24.2915,2.889,32952
24.90186,2.889,32961
22.46045,2.889,32970
22.46045,2.889,32979
22.46045,2.889,32988
21.23975,2.889,32997
20.62939,2.889,33006
20.93457,2.889,33015
20.01904,2.889,33024
19.40869,2.889,33033
17.57764,2.889,33042
17.57764,2.889,33051
16.96729,2.88,33060
16.35693,2.88,33069
14.52588,2.88,33078
15.13623,2.88,33087
12.69482,2.88,33096
12.69482,2.88,33105
12.69482,2.88,33114
10.25342,2.88,33123
10.25342,2.88,33132
10.25342,2.88,33141
7.812012,2.88,33150
7.812012,2.88,33159
7.812012,2.88,33168
7.20166,2.88,33177
5.980957,2.88,33186
5.370605,2.88,33195
5.370605,2.88,33204
4.760254,2.88,33213
